Favorite,Commercial Part No,Part No,Reference,Marketing Status,Unit Price for 10kU (US$),Frequency,Core,SPI,UART,Ethernet,Ethernet Port,Quad SPI Total,QUADSPI,OCTOSPI
,STM32F437VIT6,STM32F437VI,STM32F437VITx,Active,9.8098,180 MHz,Arm Cortex-M4,4,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F437VIT6TR,STM32F437VI,STM32F437VITx,Active,9.8098,180 MHz,Arm Cortex-M4,4,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F437VIT6WTR,STM32F437VI,STM32F437VITx,Active,9.8098,180 MHz,Arm Cortex-M4,4,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F437VIT7,STM32F437VI,STM32F437VITx,Active,10.4965,180 MHz,Arm Cortex-M4,4,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F437VIT7TR,STM32F437VI,STM32F437VITx,Active,10.4965,180 MHz,Arm Cortex-M4,4,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F437ZGT6,STM32F437ZG,STM32F437ZGTx,Active,9.2149,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F437ZIT6,STM32F437ZI,STM32F437ZITx,Active,10.4048,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F437ZIT7,STM32F437ZI,STM32F437ZITx,Active,11.133,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F437ZIT7TR,STM32F437ZI,STM32F437ZITx,Active,11.133,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F439AIH6,STM32F439AI,STM32F439AIHx,Active,10.6725,180 MHz,Arm Cortex-M4,5,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F439BGT6,STM32F439BG,STM32F439BGTx,Active,10.5238,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F439BIT6,STM32F439BI,STM32F439BITx,Active,11.7136,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F439BIT7,STM32F439BI,STM32F439BITx,Proposal,NA,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F439IGH6,STM32F439IG,STM32F439IGHx,Active,10.2858,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F439IGT6,STM32F439IG,STM32F439IGTx,Active,9.9288,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F439IIH6,STM32F439II,STM32F439IIHx,Active,11.4757,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F439IIH6TR,STM32F439II,STM32F439IIHx,Active,11.4757,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F439IIH7,STM32F439II,STM32F439IIHx,Active,12.279,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F439IIT6,STM32F439II,STM32F439IITx,Active,11.1187,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F439NGH6,STM32F439NG,STM32F439NGHx,Active,10.2858,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F439NIH6,STM32F439NI,STM32F439NIHx,Active,11.4757,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F439VGT6,STM32F439VG,STM32F439VGTx,Active,9.0364,180 MHz,Arm Cortex-M4,4,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F439VIT6,STM32F439VI,STM32F439VITx,Active,10.2263,180 MHz,Arm Cortex-M4,4,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F439ZGT6,STM32F439ZG,STM32F439ZGTx,Active,9.6314,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F439ZGT6TR,STM32F439ZG,STM32F439ZGTx,Active,9.6314,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F439ZGT7,STM32F439ZG,STM32F439ZGTx,Active,10.3056,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F439ZGT7TR,STM32F439ZG,STM32F439ZGTx,Active,10.3056,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F439ZGY6TR,STM32F439ZG,STM32F439ZGYx,Active,7.4896,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F439ZIT6,STM32F439ZI,STM32F439ZITx,Active,10.8212,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F439ZIY6TR,STM32F439ZI,STM32F439ZIYx,Active,8.6795,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,0,0,0
,STM32F469AEH6,STM32F469AE,STM32F469AEHx,Active,8.1722,180 MHz,Arm Cortex-M4,5,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F469AEH7,STM32F469AE,STM32F469AEHx,Active,8.7442,180 MHz,Arm Cortex-M4,5,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F469AEH7TR,STM32F469AE,STM32F469AEHx,Active,8.7442,180 MHz,Arm Cortex-M4,5,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F469AGH6,STM32F469AG,STM32F469AGHx,Active,9.362,180 MHz,Arm Cortex-M4,5,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F469AGH6TR,STM32F469AG,STM32F469AGHx,Active,9.362,180 MHz,Arm Cortex-M4,5,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F469AGY6TR,STM32F469AG,STM32F469AGYx,Active,7.8747,180 MHz,Arm Cortex-M4,5,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F469AIH6,STM32F469AI,STM32F469AIHx,Active,10.5519,180 MHz,Arm Cortex-M4,5,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F469AIY6TR,STM32F469AI,STM32F469AIYx,Active,9.0646,180 MHz,Arm Cortex-M4,5,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F469BET6,STM32F469BE,STM32F469BETx,Active,9.2133,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F469BGT6,STM32F469BG,STM32F469BGTx,Active,10.4032,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F469BIT6,STM32F469BI,STM32F469BITx,Active,11.593,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F469BIT7,STM32F469BI,STM32F469BITx,Active,12.4046,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F469IEH6,STM32F469IE,STM32F469IEHx,Active,8.7076,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F469IGH6,STM32F469IG,STM32F469IGHx,Active,9.8975,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F469IGH6TR,STM32F469IG,STM32F469IGHx,Active,9.8975,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F469IGT6,STM32F469IG,STM32F469IGTx,Active,9.8082,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F469IIH6,STM32F469II,STM32F469IIHx,Active,11.0874,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F469IIT6,STM32F469II,STM32F469IITx,Active,10.9981,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F469NEH6,STM32F469NE,STM32F469NEHx,Active,9.2133,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F469NGH6,STM32F469NG,STM32F469NGHx,Active,10.4032,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F469NIH6,STM32F469NI,STM32F469NIHx,Active,11.593,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F469NIH6TR,STM32F469NI,STM32F469NIHx,Active,11.593,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F469NIH7,STM32F469NI,STM32F469NIHx,Active,12.4046,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F479AGH6,STM32F479AG,STM32F479AGHx,Active,9.8082,180 MHz,Arm Cortex-M4,5,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F479AIH6,STM32F479AI,STM32F479AIHx,Active,10.9981,180 MHz,Arm Cortex-M4,5,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F479AIY6TR,STM32F479AI,STM32F479AIYx,Active,9.5108,180 MHz,Arm Cortex-M4,5,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F479BGT6,STM32F479BG,STM32F479BGTx,Active,10.8493,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F479BIT6,STM32F479BI,STM32F479BITx,Active,12.0393,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F479IGH6,STM32F479IG,STM32F479IGHx,Active,10.3437,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F479IIH6,STM32F479II,STM32F479IIHx,Active,11.5336,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F479IIH7,STM32F479II,STM32F479IIHx,Active,12.3409,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F479IIH7TR,STM32F479II,STM32F479IIHx,Active,12.3409,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F479IIT6,STM32F479II,STM32F479IITx,Active,11.4443,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F479NGH6,STM32F479NG,STM32F479NGHx,Active,10.8493,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F479NIH6,STM32F479NI,STM32F479NIHx,Active,12.0393,180 MHz,Arm Cortex-M4,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F745IEK6,STM32F745IE,STM32F745IEKx,Active,8.5455,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F745IEK6TR,STM32F745IE,STM32F745IEKx,Active,8.5455,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F745IEK7,STM32F745IE,STM32F745IEKx,Active,9.1437,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F745IEK7TR,STM32F745IE,STM32F745IEKx,Active,9.1437,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F745IET6,STM32F745IE,STM32F745IETx,Active,8.1885,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F745IET7,STM32F745IE,STM32F745IETx,Active,8.7617,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F745IGK6,STM32F745IG,STM32F745IGKx,Active,9.7353,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F745IGK6TR,STM32F745IG,STM32F745IGKx,Active,9.7353,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F745IGK7,STM32F745IG,STM32F745IGKx,Active,10.4167,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F745IGT6,STM32F745IG,STM32F745IGTx,Active,9.3784,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F745VEH6,STM32F745VE,STM32F745VEHx,Active,7.1474,216 MHz,Arm Cortex-M7,4,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F745VEH6TR,STM32F745VE,STM32F745VEHx,Active,7.1474,216 MHz,Arm Cortex-M7,4,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F745VET6,STM32F745VE,STM32F745VETx,Active,7.1474,216 MHz,Arm Cortex-M7,4,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F745VET7,STM32F745VE,STM32F745VETx,Active,7.6477,216 MHz,Arm Cortex-M7,4,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F745ZET6,STM32F745ZE,STM32F745ZETx,Active,7.891,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F745ZGT6,STM32F745ZG,STM32F745ZGTx,Active,9.0809,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F745ZGT7,STM32F745ZG,STM32F745ZGTx,Active,9.7166,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F746BET6,STM32F746BE,STM32F746BETx,Active,9.1999,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F746BGT6,STM32F746BG,STM32F746BGTx,Active,10.3898,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F746BGT7,STM32F746BG,STM32F746BGTx,Active,11.1171,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F746IEK6,STM32F746IE,STM32F746IEKx,Active,8.9619,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F746IET6,STM32F746IE,STM32F746IETx,Active,8.6049,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F746IGK6,STM32F746IG,STM32F746IGKx,Active,10.1518,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F746IGK7,STM32F746IG,STM32F746IGKx,Active,10.8624,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F746IGT6,STM32F746IG,STM32F746IGTx,Active,9.7948,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F746IGT7,STM32F746IG,STM32F746IGTx,Active,10.4805,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F746NEH6,STM32F746NE,STM32F746NEHx,Active,9.1999,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F746NGH6,STM32F746NG,STM32F746NGHx,Active,10.3898,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F746NGH6TR,STM32F746NG,STM32F746NGHx,Active,10.3898,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F746NGH7,STM32F746NG,STM32F746NGHx,Active,11.1171,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F746VEH6,STM32F746VE,STM32F746VEHx,Active,7.5638,216 MHz,Arm Cortex-M7,4,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F746VET6,STM32F746VE,STM32F746VETx,Active,7.5638,216 MHz,Arm Cortex-M7,4,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F746VET6TR,STM32F746VE,STM32F746VETx,Active,7.5638,216 MHz,Arm Cortex-M7,4,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F746VGH6,STM32F746VG,STM32F746VGHx,Active,8.7537,216 MHz,Arm Cortex-M7,4,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F746VGT6,STM32F746VG,STM32F746VGTx,Active,8.7537,216 MHz,Arm Cortex-M7,4,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F746VGT7,STM32F746VG,STM32F746VGTx,Active,9.3665,216 MHz,Arm Cortex-M7,4,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F746ZET6,STM32F746ZE,STM32F746ZETx,Active,8.3075,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F746ZET6TR,STM32F746ZE,STM32F746ZETx,Active,8.3075,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F746ZEY6TR,STM32F746ZE,STM32F746ZEYx,Active,6.5227,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F746ZGT6,STM32F746ZG,STM32F746ZGTx,Active,9.4974,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F746ZGT7,STM32F746ZG,STM32F746ZGTx,Active,10.1622,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F746ZGY6TR,STM32F746ZG,STM32F746ZGYx,Active,7.7126,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F750N8H6,STM32F750N8,STM32F750N8Hx,Active,6.2588,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F750N8H7,STM32F750N8,STM32F750N8Hx,Proposal,NA,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F750V8T6,STM32F750V8,STM32F750V8Tx,Active,4.1945,216 MHz,Arm Cortex-M7,4,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F750V8T7,STM32F750V8,STM32F750V8Tx,Active,4.4881,216 MHz,Arm Cortex-M7,4,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F750Z8T6,STM32F750Z8,STM32F750Z8Tx,Active,5.0729,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F750Z8T7,STM32F750Z8,STM32F750Z8Tx,Proposal,NA,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F756BGT6,STM32F756BG,STM32F756BGTx,Active,10.836,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F756IGK6,STM32F756IG,STM32F756IGKx,Active,10.5979,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F756IGT6,STM32F756IG,STM32F756IGTx,Active,10.241,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F756NGH6,STM32F756NG,STM32F756NGHx,Active,10.836,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F756VGH6,STM32F756VG,STM32F756VGHx,Active,9.1999,216 MHz,Arm Cortex-M7,4,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F756VGT6,STM32F756VG,STM32F756VGTx,Active,9.1999,216 MHz,Arm Cortex-M7,4,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F756ZGT6,STM32F756ZG,STM32F756ZGTx,Active,9.9436,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F756ZGY6TR,STM32F756ZG,STM32F756ZGYx,Active,8.1588,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765BGT6,STM32F765BG,STM32F765BGTx,Active,10.5058,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765BIT6,STM32F765BI,STM32F765BITx,Active,11.6955,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765IGK6,STM32F765IG,STM32F765IGKx,Active,10.2678,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765IGK6TR,STM32F765IG,STM32F765IGKx,Active,10.2678,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765IGT6,STM32F765IG,STM32F765IGTx,Active,9.9108,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765IIK6,STM32F765II,STM32F765IIKx,Active,11.4577,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765IIK7,STM32F765II,STM32F765IIKx,Active,12.2597,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765IIT6,STM32F765II,STM32F765IITx,Active,11.1007,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765IIT7,STM32F765II,STM32F765IITx,Active,11.8777,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765NGH6,STM32F765NG,STM32F765NGHx,Active,10.8032,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765NGH7,STM32F765NG,STM32F765NGHx,Active,11.5595,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765NGH7TR,STM32F765NG,STM32F765NGHx,Active,11.5595,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765NIH6,STM32F765NI,STM32F765NIHx,Active,11.9931,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765NIH6TR,STM32F765NI,STM32F765NIHx,Active,11.9931,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765NIH7,STM32F765NI,STM32F765NIHx,Active,12.8326,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765VGH6,STM32F765VG,STM32F765VGHx,Active,8.8697,216 MHz,Arm Cortex-M7,5,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765VGH6TR,STM32F765VG,STM32F765VGHx,Active,8.8697,216 MHz,Arm Cortex-M7,5,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765VGT6,STM32F765VG,STM32F765VGTx,Active,8.8697,216 MHz,Arm Cortex-M7,5,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765VGT6TR,STM32F765VG,STM32F765VGTx,Active,8.8697,216 MHz,Arm Cortex-M7,5,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765VGT7,STM32F765VG,STM32F765VGTx,Active,9.4906,216 MHz,Arm Cortex-M7,5,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765VIH6,STM32F765VI,STM32F765VIHx,Active,10.0596,216 MHz,Arm Cortex-M7,5,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765VIT6,STM32F765VI,STM32F765VITx,Active,10.0596,216 MHz,Arm Cortex-M7,5,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765VIT7,STM32F765VI,STM32F765VITx,Active,10.7636,216 MHz,Arm Cortex-M7,5,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765ZGT6,STM32F765ZG,STM32F765ZGTx,Active,9.6134,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765ZGT6TR,STM32F765ZG,STM32F765ZGTx,Active,9.6134,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765ZGT7,STM32F765ZG,STM32F765ZGTx,Active,10.2863,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765ZIT6,STM32F765ZI,STM32F765ZITx,Active,10.8032,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765ZIT7,STM32F765ZI,STM32F765ZITx,Active,11.5595,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F765ZIT7TR,STM32F765ZI,STM32F765ZITx,Active,11.5595,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F767BGT6,STM32F767BG,STM32F767BGTx,Active,10.7233,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F767BIT6,STM32F767BI,STM32F767BITx,Active,11.9132,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F767IGK6,STM32F767IG,STM32F767IGKx,Active,10.5895,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F767IGT6,STM32F767IG,STM32F767IGTx,Active,10.2325,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F767IIK6,STM32F767II,STM32F767IIKx,Active,11.7794,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F767IIT6,STM32F767II,STM32F767IITx,Active,11.4224,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F767NGH6,STM32F767NG,STM32F767NGHx,Active,11.0208,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F767NIH6,STM32F767NI,STM32F767NIHx,Active,12.2107,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F767NIH6TR,STM32F767NI,STM32F767NIHx,Active,12.2107,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F767NIH7,STM32F767NI,STM32F767NIHx,Active,13.0654,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F767VGH6,STM32F767VG,STM32F767VGHx,Active,9.1913,216 MHz,Arm Cortex-M7,5,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F767VGT6,STM32F767VG,STM32F767VGTx,Active,9.1913,216 MHz,Arm Cortex-M7,5,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F767VGT7,STM32F767VG,STM32F767VGTx,Active,9.8348,216 MHz,Arm Cortex-M7,5,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F767VIH6,STM32F767VI,STM32F767VIHx,Active,10.3813,216 MHz,Arm Cortex-M7,5,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F767VIT6,STM32F767VI,STM32F767VITx,Active,10.3813,216 MHz,Arm Cortex-M7,5,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F767VIT7,STM32F767VI,STM32F767VITx,Active,11.1079,216 MHz,Arm Cortex-M7,5,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F767ZGT6,STM32F767ZG,STM32F767ZGTx,Active,9.935,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F767ZIT6,STM32F767ZI,STM32F767ZITx,Active,11.1249,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F769AIY6TR,STM32F769AI,STM32F769AIYx,Active,9.8161,216 MHz,Arm Cortex-M7,5,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F769BGT6,STM32F769BG,STM32F769BGTx,Active,10.9018,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F769BIT6,STM32F769BI,STM32F769BITx,Active,12.0916,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
,STM32F769IGT6,STM32F769IG,STM32F769IGTx,Active,10.411,216 MHz,Arm Cortex-M7,6,4,100Mbps (IEEE 1588),1,1,1,0
